salary_id,employee_id,salary,change_reason,effective_date
17221,3871,68559,Promotion,01-01-2019
17222,3871,70085,Promotion,01-01-2020
17223,3871,55110,Increment,01-01-2021
17224,3871,61732,Increment,01-01-2022
17225,3871,55918,Increment,01-01-2023
17226,3871,71019,Increment,01-01-2024
17227,3872,65259,Increment,01-01-2019
17228,3872,68317,Promotion,01-01-2020
17229,3872,50112,Bonus,01-01-2021
17230,3872,50462,Promotion,01-01-2022
17231,3872,58485,Bonus,01-01-2023
17232,3872,56585,Promotion,01-01-2024
17233,3873,46155,Increment,01-01-2019
17234,3873,47274,Bonus,01-01-2020
17235,3873,50578,Increment,01-01-2021
17236,3873,48233,Increment,01-01-2022
17237,3873,49464,Promotion,01-01-2023
17238,3873,43777,Increment,01-01-2024
17239,3874,85544,Promotion,01-01-2019
17240,3874,78144,Promotion,01-01-2020
17241,3874,86301,Increment,01-01-2021
17242,3874,72479,Increment,01-01-2022
17243,3874,67455,Bonus,01-01-2023
17244,3874,82189,Promotion,01-01-2024
17245,3875,96947,Promotion,01-01-2019
17246,3875,101521,Bonus,01-01-2020
17247,3875,105461,Promotion,01-01-2021
17248,3875,97310,Increment,01-01-2022
17249,3875,100304,Promotion,01-01-2023
17250,3875,83105,Bonus,01-01-2024
17251,3876,52568,Promotion,01-01-2019
17252,3876,50054,Increment,01-01-2020
17253,3876,63147,Promotion,01-01-2021
17254,3876,52461,Bonus,01-01-2022
17255,3876,43469,Increment,01-01-2023
17256,3876,40723,Bonus,01-01-2024
17257,3877,71679,Increment,01-01-2019
17258,3877,56894,Promotion,01-01-2020
17259,3877,54950,Bonus,01-01-2021
17260,3877,57009,Increment,01-01-2022
17261,3877,59572,Promotion,01-01-2023
17262,3877,79201,Bonus,01-01-2024
17263,3878,64324,Bonus,01-01-2019
17264,3878,75922,Bonus,01-01-2020
17265,3878,75097,Increment,01-01-2021
17266,3878,57346,Bonus,01-01-2022
17267,3878,75700,Bonus,01-01-2023
17268,3878,57910,Increment,01-01-2024
17269,3879,85102,Promotion,01-01-2019
17270,3879,83285,Increment,01-01-2020
17271,3879,80951,Promotion,01-01-2021
17272,3879,68646,Promotion,01-01-2022
17273,3879,85577,Promotion,01-01-2023
17274,3879,87695,Increment,01-01-2024
17275,3880,115455,Increment,01-01-2019
17276,3880,104350,Bonus,01-01-2020
17277,3880,102582,Bonus,01-01-2021
17278,3880,109852,Increment,01-01-2022
17279,3880,100537,Increment,01-01-2023
17280,3880,100865,Bonus,01-01-2024
17281,3881,91002,Increment,01-01-2019
17282,3881,75881,Increment,01-01-2020
17283,3881,75701,Bonus,01-01-2021
17284,3881,76939,Increment,01-01-2022
17285,3881,93175,Bonus,01-01-2023
17286,3881,88864,Bonus,01-01-2024
17287,3882,51480,Bonus,01-01-2019
17288,3882,44580,Bonus,01-01-2020
17289,3882,33611,Promotion,01-01-2021
17290,3882,47669,Bonus,01-01-2022
17291,3882,45792,Increment,01-01-2023
17292,3882,53927,Bonus,01-01-2024
17293,3883,89319,Bonus,01-01-2019
17294,3883,72039,Bonus,01-01-2020
17295,3883,75479,Increment,01-01-2021
17296,3883,71048,Promotion,01-01-2022
17297,3883,90158,Promotion,01-01-2023
17298,3883,90836,Promotion,01-01-2024
17299,3884,74284,Promotion,01-01-2019
17300,3884,82002,Increment,01-01-2020
17301,3884,75339,Increment,01-01-2021
17302,3884,80419,Bonus,01-01-2022
17303,3884,62421,Promotion,01-01-2023
17304,3884,67926,Promotion,01-01-2024
17305,3885,106231,Increment,01-01-2019
17306,3885,106518,Bonus,01-01-2020
17307,3885,109887,Increment,01-01-2021
17308,3885,106896,Bonus,01-01-2022
17309,3885,109434,Increment,01-01-2023
17310,3885,109941,Bonus,01-01-2024
17311,3886,82264,Increment,01-01-2019
17312,3886,85995,Promotion,01-01-2020
17313,3886,87408,Bonus,01-01-2021
17314,3886,87802,Promotion,01-01-2022
17315,3886,74932,Bonus,01-01-2023
17316,3886,79670,Increment,01-01-2024
17317,3887,134169,Bonus,01-01-2019
17318,3887,131631,Increment,01-01-2020
17319,3887,111128,Increment,01-01-2021
17320,3887,113892,Promotion,01-01-2022
17321,3887,112554,Increment,01-01-2023
17322,3887,123800,Promotion,01-01-2024
17323,3888,106993,Bonus,01-01-2019
17324,3888,104522,Bonus,01-01-2020
17325,3888,122283,Bonus,01-01-2021
17326,3888,118393,Bonus,01-01-2022
17327,3888,111426,Increment,01-01-2023
17328,3888,112528,Bonus,01-01-2024
17329,3889,112347,Increment,01-01-2019
17330,3889,111221,Promotion,01-01-2020
17331,3889,102641,Increment,01-01-2021
17332,3889,109611,Bonus,01-01-2022
17333,3889,117892,Bonus,01-01-2023
17334,3889,119019,Promotion,01-01-2024
17335,3890,38662,Promotion,01-01-2019
17336,3890,44769,Promotion,01-01-2020
17337,3890,58358,Promotion,01-01-2021
17338,3890,47817,Increment,01-01-2022
17339,3890,50884,Promotion,01-01-2023
17340,3890,40811,Promotion,01-01-2024
17341,3891,49167,Bonus,01-01-2019
17342,3891,47345,Bonus,01-01-2020
17343,3891,46133,Bonus,01-01-2021
17344,3891,58514,Bonus,01-01-2022
17345,3891,58963,Promotion,01-01-2023
17346,3891,55540,Bonus,01-01-2024
17347,3892,63531,Promotion,01-01-2019
17348,3892,55748,Promotion,01-01-2020
17349,3892,64687,Bonus,01-01-2021
17350,3892,63850,Increment,01-01-2022
17351,3892,46438,Promotion,01-01-2023
17352,3892,62977,Promotion,01-01-2024
17353,3893,77365,Increment,01-01-2019
17354,3893,56537,Increment,01-01-2020
17355,3893,65223,Promotion,01-01-2021
17356,3893,70608,Bonus,01-01-2022
17357,3893,57011,Bonus,01-01-2023
17358,3893,64451,Increment,01-01-2024
17359,3894,94736,Promotion,01-01-2019
17360,3894,78189,Promotion,01-01-2020
17361,3894,79317,Increment,01-01-2021
17362,3894,74595,Bonus,01-01-2022
17363,3894,85807,Promotion,01-01-2023
17364,3894,87535,Bonus,01-01-2024
17365,3895,68856,Increment,01-01-2019
17366,3895,66034,Bonus,01-01-2020
17367,3895,66969,Increment,01-01-2021
17368,3895,87094,Bonus,01-01-2022
17369,3895,86701,Promotion,01-01-2023
17370,3895,69982,Promotion,01-01-2024
17371,3896,124235,Increment,01-01-2019
17372,3896,123279,Bonus,01-01-2020
17373,3896,117387,Promotion,01-01-2021
17374,3896,123320,Promotion,01-01-2022
17375,3896,124256,Bonus,01-01-2023
17376,3896,116180,Promotion,01-01-2024
17377,3897,120971,Promotion,01-01-2019
17378,3897,120354,Bonus,01-01-2020
17379,3897,115662,Bonus,01-01-2021
17380,3897,129291,Increment,01-01-2022
17381,3897,108778,Bonus,01-01-2023
17382,3897,117395,Bonus,01-01-2024
17383,3898,75866,Bonus,01-01-2019
17384,3898,77578,Bonus,01-01-2020
17385,3898,78842,Promotion,01-01-2021
17386,3898,81155,Increment,01-01-2022
17387,3898,64933,Bonus,01-01-2023
17388,3898,68304,Bonus,01-01-2024
17389,3899,53320,Increment,01-01-2019
17390,3899,65751,Promotion,01-01-2020
17391,3899,51636,Promotion,01-01-2021
17392,3899,50299,Bonus,01-01-2022
17393,3899,54118,Bonus,01-01-2023
17394,3899,64828,Bonus,01-01-2024
17395,3900,102294,Promotion,01-01-2019
17396,3900,88684,Increment,01-01-2020
17397,3900,95782,Promotion,01-01-2021
17398,3900,97102,Increment,01-01-2022
17399,3900,99432,Bonus,01-01-2023
17400,3900,105896,Bonus,01-01-2024
17401,3901,108114,Increment,01-01-2019
17402,3901,91483,Bonus,01-01-2020
17403,3901,92383,Promotion,01-01-2021
17404,3901,85542,Bonus,01-01-2022
17405,3901,105056,Bonus,01-01-2023
17406,3901,104324,Bonus,01-01-2024
17407,3902,101706,Promotion,01-01-2019
17408,3902,98360,Increment,01-01-2020
17409,3902,102186,Promotion,01-01-2021
17410,3902,110648,Increment,01-01-2022
17411,3902,114565,Promotion,01-01-2023
17412,3902,101411,Increment,01-01-2024
17413,3903,37597,Bonus,01-01-2019
17414,3903,41224,Promotion,01-01-2020
17415,3903,44739,Promotion,01-01-2021
17416,3903,32747,Bonus,01-01-2022
17417,3903,39613,Promotion,01-01-2023
17418,3903,34097,Increment,01-01-2024
17419,3904,68237,Increment,01-01-2019
17420,3904,70012,Promotion,01-01-2020
17421,3904,82564,Bonus,01-01-2021
17422,3904,73688,Increment,01-01-2022
17423,3904,85761,Increment,01-01-2023
17424,3904,66262,Promotion,01-01-2024
17425,3905,24631,Promotion,01-01-2019
17426,3905,28759,Bonus,01-01-2020
17427,3905,31689,Increment,01-01-2021
17428,3905,48707,Increment,01-01-2022
17429,3905,37613,Promotion,01-01-2023
17430,3905,36483,Bonus,01-01-2024
17431,3906,44197,Bonus,01-01-2019
17432,3906,55774,Promotion,01-01-2020
17433,3906,50675,Bonus,01-01-2021
17434,3906,54570,Bonus,01-01-2022
17435,3906,53484,Increment,01-01-2023
17436,3906,57183,Promotion,01-01-2024
17437,3907,41443,Promotion,01-01-2019
17438,3907,42824,Increment,01-01-2020
17439,3907,31372,Increment,01-01-2021
17440,3907,43260,Promotion,01-01-2022
17441,3907,42017,Promotion,01-01-2023
17442,3907,46012,Increment,01-01-2024
17443,3908,24529,Increment,01-01-2019
17444,3908,23259,Promotion,01-01-2020
17445,3908,22618,Increment,01-01-2021
17446,3908,23057,Bonus,01-01-2022
17447,3908,37258,Bonus,01-01-2023
17448,3908,31412,Promotion,01-01-2024
17449,3909,49401,Promotion,01-01-2019
17450,3909,65104,Bonus,01-01-2020
17451,3909,67670,Bonus,01-01-2021
17452,3909,60717,Increment,01-01-2022
17453,3909,68397,Promotion,01-01-2023
17454,3909,64748,Increment,01-01-2024
17455,3910,90945,Increment,01-01-2019
17456,3910,77135,Promotion,01-01-2020
17457,3910,79896,Increment,01-01-2021
17458,3910,81639,Promotion,01-01-2022
17459,3910,89075,Promotion,01-01-2023
17460,3910,77024,Promotion,01-01-2024
17461,3911,30506,Promotion,01-01-2019
17462,3911,48514,Increment,01-01-2020
17463,3911,36874,Bonus,01-01-2021
17464,3911,41724,Bonus,01-01-2022
17465,3911,38022,Promotion,01-01-2023
17466,3911,50348,Increment,01-01-2024
17467,3912,108082,Increment,01-01-2019
17468,3912,114916,Increment,01-01-2020
17469,3912,111373,Increment,01-01-2021
17470,3912,117475,Promotion,01-01-2022
17471,3912,109475,Promotion,01-01-2023
17472,3912,100743,Increment,01-01-2024
17473,3913,98784,Bonus,01-01-2019
17474,3913,100332,Bonus,01-01-2020
17475,3913,93997,Increment,01-01-2021
17476,3913,98488,Promotion,01-01-2022
17477,3913,112719,Increment,01-01-2023
17478,3913,92161,Bonus,01-01-2024
17479,3914,108069,Increment,01-01-2019
17480,3914,126489,Increment,01-01-2020
17481,3914,124822,Bonus,01-01-2021
17482,3914,107285,Promotion,01-01-2022
17483,3914,106148,Bonus,01-01-2023
17484,3914,118107,Bonus,01-01-2024
17485,3915,69643,Increment,01-01-2019
17486,3915,78241,Promotion,01-01-2020
17487,3915,82310,Bonus,01-01-2021
17488,3915,67077,Bonus,01-01-2022
17489,3915,77998,Increment,01-01-2023
17490,3915,76883,Promotion,01-01-2024
17491,3916,117769,Promotion,01-01-2019
17492,3916,109919,Bonus,01-01-2020
17493,3916,110466,Promotion,01-01-2021
17494,3916,93165,Increment,01-01-2022
17495,3916,115338,Promotion,01-01-2023
17496,3916,107000,Promotion,01-01-2024
17497,3917,64305,Bonus,01-01-2019
17498,3917,56694,Bonus,01-01-2020
17499,3917,60739,Bonus,01-01-2021
17500,3917,71099,Promotion,01-01-2022
17501,3917,52956,Bonus,01-01-2023
17502,3917,47730,Promotion,01-01-2024
17503,3918,59250,Bonus,01-01-2019
17504,3918,53392,Increment,01-01-2020
17505,3918,58985,Promotion,01-01-2021
17506,3918,46237,Increment,01-01-2022
17507,3918,59418,Promotion,01-01-2023
17508,3918,56201,Promotion,01-01-2024
17509,3919,99291,Promotion,01-01-2019
17510,3919,95105,Increment,01-01-2020
17511,3919,79143,Promotion,01-01-2021
17512,3919,80871,Bonus,01-01-2022
17513,3919,85839,Promotion,01-01-2023
17514,3919,102817,Promotion,01-01-2024
17515,3920,52890,Increment,01-01-2019
17516,3920,59915,Bonus,01-01-2020
17517,3920,66118,Increment,01-01-2021
17518,3920,45113,Increment,01-01-2022
17519,3920,68720,Increment,01-01-2023
17520,3920,51710,Promotion,01-01-2024
17521,3921,79649,Increment,01-01-2019
17522,3921,93993,Promotion,01-01-2020
17523,3921,91967,Bonus,01-01-2021
17524,3921,79240,Bonus,01-01-2022
17525,3921,80430,Bonus,01-01-2023
17526,3921,100983,Bonus,01-01-2024
17527,3922,113574,Bonus,01-01-2019
17528,3922,100327,Bonus,01-01-2020
17529,3922,97323,Promotion,01-01-2021
17530,3922,112146,Bonus,01-01-2022
17531,3922,114919,Promotion,01-01-2023
17532,3922,98934,Promotion,01-01-2024
17533,3923,95770,Increment,01-01-2019
17534,3923,74653,Increment,01-01-2020
17535,3923,79858,Promotion,01-01-2021
17536,3923,94162,Promotion,01-01-2022
17537,3923,73850,Increment,01-01-2023
17538,3923,86205,Increment,01-01-2024
17539,3924,124210,Promotion,01-01-2019
17540,3924,123150,Bonus,01-01-2020
17541,3924,105015,Promotion,01-01-2021
17542,3924,103049,Increment,01-01-2022
17543,3924,115520,Bonus,01-01-2023
17544,3924,123230,Increment,01-01-2024
17545,3925,62937,Increment,01-01-2019
17546,3925,53667,Increment,01-01-2020
17547,3925,61194,Promotion,01-01-2021
17548,3925,62754,Bonus,01-01-2022
17549,3925,53981,Bonus,01-01-2023
17550,3925,46308,Bonus,01-01-2024
17551,3926,49685,Increment,01-01-2019
17552,3926,49351,Promotion,01-01-2020
17553,3926,63973,Increment,01-01-2021
17554,3926,58860,Bonus,01-01-2022
17555,3926,50963,Promotion,01-01-2023
17556,3926,60705,Bonus,01-01-2024
17557,3927,81983,Promotion,01-01-2019
17558,3927,84053,Promotion,01-01-2020
17559,3927,86967,Promotion,01-01-2021
17560,3927,88481,Bonus,01-01-2022
17561,3927,81203,Promotion,01-01-2023
17562,3927,102428,Increment,01-01-2024
17563,3928,82929,Bonus,01-01-2019
17564,3928,79207,Promotion,01-01-2020
17565,3928,79560,Bonus,01-01-2021
17566,3928,71094,Bonus,01-01-2022
17567,3928,64736,Promotion,01-01-2023
17568,3928,76693,Bonus,01-01-2024
17569,3929,64542,Increment,01-01-2019
17570,3929,74396,Increment,01-01-2020
17571,3929,83183,Promotion,01-01-2021
17572,3929,72426,Increment,01-01-2022
17573,3929,76652,Increment,01-01-2023
17574,3929,69087,Increment,01-01-2024
17575,3930,81730,Increment,01-01-2019
17576,3930,68526,Bonus,01-01-2020
17577,3930,62716,Promotion,01-01-2021
17578,3930,67923,Increment,01-01-2022
17579,3930,59367,Bonus,01-01-2023
17580,3930,63391,Promotion,01-01-2024
17581,3931,107967,Bonus,01-01-2019
17582,3931,115534,Promotion,01-01-2020
17583,3931,106044,Promotion,01-01-2021
17584,3931,119065,Promotion,01-01-2022
17585,3931,117441,Increment,01-01-2023
17586,3931,111692,Increment,01-01-2024
17587,3932,126315,Bonus,01-01-2019
17588,3932,122062,Increment,01-01-2020
17589,3932,126810,Promotion,01-01-2021
17590,3932,130412,Promotion,01-01-2022
17591,3932,113900,Promotion,01-01-2023
17592,3932,115749,Bonus,01-01-2024
17593,3933,50295,Increment,01-01-2019
17594,3933,49749,Increment,01-01-2020
17595,3933,60416,Increment,01-01-2021
17596,3933,54993,Bonus,01-01-2022
17597,3933,62266,Bonus,01-01-2023
17598,3933,65572,Bonus,01-01-2024
17599,3934,113631,Bonus,01-01-2019
17600,3934,106080,Promotion,01-01-2020
17601,3934,98270,Bonus,01-01-2021
17602,3934,121640,Promotion,01-01-2022
17603,3934,102141,Bonus,01-01-2023
17604,3934,121430,Bonus,01-01-2024
17605,3935,87314,Increment,01-01-2019
17606,3935,79493,Increment,01-01-2020
17607,3935,93768,Increment,01-01-2021
17608,3935,78036,Promotion,01-01-2022
17609,3935,84848,Promotion,01-01-2023
17610,3935,95116,Promotion,01-01-2024
17611,3936,30511,Bonus,01-01-2019
17612,3936,41063,Bonus,01-01-2020
17613,3936,48003,Promotion,01-01-2021
17614,3936,44041,Bonus,01-01-2022
17615,3936,41486,Bonus,01-01-2023
17616,3936,46177,Bonus,01-01-2024
17617,3937,113047,Bonus,01-01-2019
17618,3937,120485,Bonus,01-01-2020
17619,3937,122523,Promotion,01-01-2021
17620,3937,126874,Bonus,01-01-2022
17621,3937,109670,Bonus,01-01-2023
17622,3937,114208,Bonus,01-01-2024
17623,3938,98646,Increment,01-01-2019
17624,3938,103936,Promotion,01-01-2020
17625,3938,114654,Increment,01-01-2021
17626,3938,99040,Increment,01-01-2022
17627,3938,100833,Increment,01-01-2023
17628,3938,104258,Bonus,01-01-2024
17629,3939,22385,Promotion,01-01-2019
17630,3939,26439,Increment,01-01-2020
17631,3939,46686,Increment,01-01-2021
17632,3939,47167,Bonus,01-01-2022
17633,3939,33106,Promotion,01-01-2023
17634,3939,46790,Increment,01-01-2024
17635,3940,49546,Increment,01-01-2019
17636,3940,47000,Promotion,01-01-2020
17637,3940,50322,Bonus,01-01-2021
17638,3940,48731,Promotion,01-01-2022
17639,3940,52856,Bonus,01-01-2023
17640,3940,56818,Bonus,01-01-2024
17641,3941,114929,Bonus,01-01-2019
17642,3941,94732,Increment,01-01-2020
17643,3941,98728,Bonus,01-01-2021
17644,3941,112992,Promotion,01-01-2022
17645,3941,109639,Bonus,01-01-2023
17646,3941,108207,Increment,01-01-2024
17647,3942,101891,Promotion,01-01-2019
17648,3942,82032,Promotion,01-01-2020
17649,3942,88663,Increment,01-01-2021
17650,3942,79951,Promotion,01-01-2022
17651,3942,85124,Promotion,01-01-2023
17652,3942,100245,Bonus,01-01-2024
17653,3943,98838,Promotion,01-01-2019
17654,3943,101863,Bonus,01-01-2020
17655,3943,84625,Bonus,01-01-2021
17656,3943,84170,Increment,01-01-2022
17657,3943,98547,Increment,01-01-2023
17658,3943,95385,Bonus,01-01-2024
17659,3944,56148,Increment,01-01-2019
17660,3944,48089,Promotion,01-01-2020
17661,3944,46068,Increment,01-01-2021
17662,3944,57232,Promotion,01-01-2022
17663,3944,59777,Increment,01-01-2023
17664,3944,46054,Increment,01-01-2024
17665,3945,119089,Promotion,01-01-2019
17666,3945,114907,Increment,01-01-2020
17667,3945,118573,Bonus,01-01-2021
17668,3945,109479,Promotion,01-01-2022
17669,3945,117096,Bonus,01-01-2023
17670,3945,102353,Promotion,01-01-2024
17671,3946,35612,Bonus,01-01-2019
17672,3946,38067,Increment,01-01-2020
17673,3946,35403,Increment,01-01-2021
17674,3946,56684,Bonus,01-01-2022
17675,3946,36577,Promotion,01-01-2023
17676,3946,59642,Increment,01-01-2024
17677,3947,97390,Increment,01-01-2019
17678,3947,79656,Promotion,01-01-2020
17679,3947,87709,Increment,01-01-2021
17680,3947,77557,Bonus,01-01-2022
17681,3947,78503,Increment,01-01-2023
17682,3947,86276,Bonus,01-01-2024
17683,3948,69721,Increment,01-01-2019
17684,3948,88079,Bonus,01-01-2020
17685,3948,78689,Promotion,01-01-2021
17686,3948,75442,Increment,01-01-2022
17687,3948,75918,Bonus,01-01-2023
17688,3948,76810,Increment,01-01-2024
17689,3949,60215,Promotion,01-01-2019
17690,3949,65722,Promotion,01-01-2020
17691,3949,70407,Promotion,01-01-2021
17692,3949,71058,Bonus,01-01-2022
17693,3949,64687,Bonus,01-01-2023
17694,3949,67863,Bonus,01-01-2024
17695,3950,69182,Increment,01-01-2019
17696,3950,73586,Bonus,01-01-2020
17697,3950,64126,Promotion,01-01-2021
17698,3950,86127,Promotion,01-01-2022
17699,3950,81757,Promotion,01-01-2023
17700,3950,65760,Promotion,01-01-2024
17701,3951,88007,Bonus,01-01-2019
17702,3951,87036,Bonus,01-01-2020
17703,3951,82569,Promotion,01-01-2021
17704,3951,84086,Bonus,01-01-2022
17705,3951,91222,Promotion,01-01-2023
17706,3951,103277,Bonus,01-01-2024
17707,3952,41971,Increment,01-01-2019
17708,3952,40015,Bonus,01-01-2020
17709,3952,56659,Increment,01-01-2021
17710,3952,53934,Bonus,01-01-2022
17711,3952,37212,Increment,01-01-2023
17712,3952,57629,Bonus,01-01-2024
17713,3953,105111,Promotion,01-01-2019
17714,3953,115121,Bonus,01-01-2020
17715,3953,116230,Increment,01-01-2021
17716,3953,99617,Bonus,01-01-2022
17717,3953,109141,Bonus,01-01-2023
17718,3953,109407,Promotion,01-01-2024
17719,3954,80497,Bonus,01-01-2019
17720,3954,87610,Promotion,01-01-2020
17721,3954,101117,Bonus,01-01-2021
17722,3954,81537,Increment,01-01-2022
17723,3954,76652,Promotion,01-01-2023
17724,3954,99856,Increment,01-01-2024
17725,3955,57736,Promotion,01-01-2019
17726,3955,55819,Increment,01-01-2020
17727,3955,65049,Promotion,01-01-2021
17728,3955,64517,Bonus,01-01-2022
17729,3955,46170,Bonus,01-01-2023
